date,home_team,away_team,home_team_ar,away_team_ar,home_score,away_score,tournament,tournament_ar,city,country,country_ar,neutral,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
16/05/1959,Switzerland,Portugal,سويسرا,البرتغال,4,3,Friendly,مبارة ودية,Geneva,Switzerland,سويسرا,FALSE,16,5,1959,1,-1,7,833,0,1,Switzerland,Portugal,9,1,0.79597,0.17308,6,winner,loser
20/05/1959,Germany,Poland,ألمانيا,بولندا,1,1,Friendly,مبارة ودية,Hamburg,Germany,ألمانيا,FALSE,20,5,1959,0,0,2,834,1,0,Germany,Poland,9,0,0.22534,0.74234,6,draw,draw
24/05/1959,Mexico,England,المكسيك,إنجلترا,2,1,Friendly,مبارة ودية,Mexico City,Mexico,المكسيك,FALSE,24,5,1959,1,-1,3,835,1,1,Mexico,England,9,1,0.95166,0.11683,6,winner,loser
28/05/1959,United States,England,الولايات المتحدة الأمريكية,إنجلترا,1,8,Friendly,مبارة ودية,Los Angeles,United States,الولايات المتحدة الأمريكية,FALSE,28,5,1959,-7,7,9,836,0,1,United_States,England,9,7,0.4488,0.10162,6,loser,winner
28/06/1959,Poland,Spain,بولندا,إسبانيا,2,4,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Chorz√≥w,Poland,بولندا,FALSE,28,6,1959,-2,2,6,837,0,1,Poland,Spain,9,2,0.73607,0.7728,6,loser,winner
05/09/1959,Japan,South Korea,اليابان,كوريا الجنوبية,0,0,Merdeka Tournament, كأس العالم المصغرة للمنتخبات,Kuala Lumpur,Malaya,مالايا,TRUE,5,9,1959,0,0,0,838,0,0,Japan,South_Korea,9,0,0.68335,0.62867,6,draw,draw
06/09/1959,Japan,South Korea,اليابان,كوريا الجنوبية,1,3,Merdeka Tournament, كأس العالم المصغرة للمنتخبات,Kuala Lumpur,Malaya,مالايا,TRUE,6,9,1959,-2,2,4,839,0,0,Japan,South_Korea,9,2,0.94867,0.88405,6,loser,winner
04/10/1959,Netherlands,Belgium,هولندا,بلجيكا,9,1,Friendly,مبارة ودية,Rotterdam,Netherlands,هولندا,FALSE,4,10,1959,8,-8,10,840,1,1,Netherlands,Belgium,9,8,0.62337,0.6424,6,winner,loser
04/10/1959,Switzerland,Germany,سويسرا,ألمانيا,0,4,Friendly,مبارة ودية,Berne,Switzerland,سويسرا,FALSE,4,10,1959,-4,4,4,841,0,1,Switzerland,Germany,9,4,0.61598,0.01966,6,loser,winner
14/10/1959,Spain,Poland,إسبانيا,بولندا,3,0,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Madrid,Spain,إسبانيا,FALSE,14,10,1959,3,-3,3,842,1,0,Spain,Poland,9,3,0.8456,0.05213,6,winner,loser
17/10/1959,Wales,England,ويلز,إنجلترا,1,1,British Championship, البطولة البريطانية,Cardiff,Wales,ويلز,FALSE,17,10,1959,0,0,2,843,0,1,Wales,England,9,0,0.75179,0.4146,6,draw,draw
21/10/1959,Germany,Netherlands,ألمانيا,هولندا,7,0,Friendly,مبارة ودية,Cologne,Germany,ألمانيا,FALSE,21,10,1959,7,-7,7,844,1,1,Germany,Netherlands,9,7,0.58494,0.64785,6,winner,loser
11/11/1959,France,Portugal,فرنسا,البرتغال,5,3,Friendly,مبارة ودية,Colombes,France,فرنسا,FALSE,11,11,1959,2,-2,8,845,0,1,France,Portugal,9,2,0.87337,0.88471,6,winner,loser
06/12/1959,Ecuador,Uruguay,الاكوادور,أوروغواي,0,4,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,FALSE,6,12,1959,-4,4,4,846,0,1,Ecuador,Uruguay,9,4,0.37964,0.31487,6,loser,winner
12/12/1959,Brazil,Uruguay,البرازيل,أوروغواي,0,3,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,TRUE,12,12,1959,-3,3,3,847,0,1,Brazil,Uruguay,9,3,0.66809,0.50117,6,loser,winner
12/12/1959,Ecuador,Argentina,الاكوادور,الأرجنتين,1,1,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,FALSE,12,12,1959,0,0,2,848,0,1,Ecuador,Argentina,9,0,0.72106,0.13209,6,draw,draw
16/12/1959,Argentina,Uruguay,الأرجنتين,أوروغواي,0,5,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,TRUE,16,12,1959,-5,5,5,849,1,1,Argentina,Uruguay,9,5,0.37713,0.55042,6,loser,winner
17/12/1959,France,Spain,فرنسا,إسبانيا,4,3,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,17,12,1959,1,-1,7,850,0,1,France,Spain,9,1,0.9224,0.05781,6,winner,loser
19/12/1959,Ecuador,Brazil,الاكوادور,البرازيل,1,3,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,FALSE,19,12,1959,-2,2,4,851,0,0,Ecuador,Brazil,9,2,0.21748,0.22294,6,loser,winner
22/12/1959,Argentina,Brazil,الأرجنتين,البرازيل,4,1,Copa Am√©rica,كوبا أميركا,Guayaquil,Ecuador,الاكوادور,TRUE,22,12,1959,3,-3,5,852,1,0,Argentina,Brazil,9,3,0.70389,0.91741,6,winner,loser
27/12/1959,Ecuador,Brazil,الاكوادور,البرازيل,1,2,Friendly,مبارة ودية,Guayaquil,Ecuador,الاكوادور,FALSE,27,12,1959,-1,1,3,853,0,0,Ecuador,Brazil,9,1,0.70506,0.22274,6,loser,winner
28/02/1960,Belgium,France,بلجيكا,فرنسا,1,0,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,28,2,1960,1,-1,1,854,1,0,Belgium,France,0,1,0.90519,0.67761,7,winner,loser
06/03/1960,Brazil,Mexico,البرازيل,المكسيك,2,2,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,6,3,1960,0,0,4,855,0,1,Brazil,Mexico,0,0,0.68392,0.85988,7,draw,draw
08/03/1960,Costa Rica,Argentina,كوستا ريكا,الأرجنتين,0,0,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,FALSE,8,3,1960,0,0,0,856,1,1,Costa_Rica,Argentina,0,0,0.49397,0.62216,7,draw,draw
10/03/1960,Argentina,Mexico,الأرجنتين,المكسيك,3,2,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,10,3,1960,1,-1,5,857,1,1,Argentina,Mexico,0,1,0.75961,0.68337,7,winner,loser
10/03/1960,Costa Rica,Brazil,كوستا ريكا,البرازيل,3,0,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,FALSE,10,3,1960,3,-3,3,858,1,0,Costa_Rica,Brazil,0,3,0.73151,0.81176,7,winner,loser
13/03/1960,Argentina,Brazil,الأرجنتين,البرازيل,2,1,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,13,3,1960,1,-1,3,859,1,0,Argentina,Brazil,0,1,0.55747,0.69965,7,winner,loser
15/03/1960,Brazil,Mexico,البرازيل,المكسيك,2,1,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,15,3,1960,1,-1,3,860,0,1,Brazil,Mexico,0,1,0.81148,0.59163,7,winner,loser
15/03/1960,Costa Rica,Argentina,كوستا ريكا,الأرجنتين,0,2,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,FALSE,15,3,1960,-2,2,2,861,1,1,Costa_Rica,Argentina,0,2,0.73569,0.47021,7,loser,winner
17/03/1960,Argentina,Mexico,الأرجنتين,المكسيك,2,0,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,17,3,1960,2,-2,2,862,1,1,Argentina,Mexico,0,2,0.55013,0.40083,7,winner,loser
17/03/1960,Costa Rica,Brazil,كوستا ريكا,البرازيل,0,4,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,FALSE,17,3,1960,-4,4,4,863,1,0,Costa_Rica,Brazil,0,4,0.02457,0.44586,7,loser,winner
20/03/1960,Argentina,Brazil,الأرجنتين,البرازيل,0,1,Pan American Championship,بطولة عموم أميركا,San Jos√©,Costa Rica,كوستا ريكا,TRUE,20,3,1960,-1,1,1,864,1,0,Argentina,Brazil,0,1,0.50834,0.1705,7,loser,winner
27/03/1960,Belgium,Switzerland,بلجيكا,سويسرا,3,1,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,27,3,1960,2,-2,4,865,1,0,Belgium,Switzerland,0,2,0.18057,0.13535,7,winner,loser
24/04/1960,Belgium,Netherlands,بلجيكا,هولندا,2,1,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,24,4,1960,1,-1,3,866,1,1,Belgium,Netherlands,0,1,0.30871,0.90477,7,winner,loser
27/04/1960,Germany,Portugal,ألمانيا,البرتغال,2,1,Friendly,مبارة ودية,Ludwigshafen,Germany,ألمانيا,FALSE,27,4,1960,1,-1,3,867,1,1,Germany,Portugal,0,1,0.83269,0.17066,7,winner,loser
10/05/1960,Denmark,Brazil,الدنمارك,البرازيل,3,4,Friendly,مبارة ودية,Esbjerg,Denmark,الدنمارك,FALSE,10,5,1960,-1,1,7,868,1,0,Denmark,Brazil,0,1,0.59821,0.89758,7,loser,winner
15/05/1960,Spain,England,إسبانيا,إنجلترا,3,0,Friendly,مبارة ودية,Madrid,Spain,إسبانيا,FALSE,15,5,1960,3,-3,3,869,1,1,Spain,England,0,3,0.29143,0.19818,7,winner,loser
18/05/1960,Switzerland,Netherlands,سويسرا,هولندا,3,1,Friendly,مبارة ودية,Z√ºrich,Switzerland,سويسرا,FALSE,18,5,1960,2,-2,4,870,0,1,Switzerland,Netherlands,0,2,0.76247,0.61751,7,winner,loser
26/05/1960,Argentina,Brazil,الأرجنتين,البرازيل,4,2,Copa Roca, كأس روكا,Buenos Aires,Argentina,الأرجنتين,FALSE,26,5,1960,2,-2,6,871,1,0,Argentina,Brazil,0,2,0.8163,0.56241,7,winner,loser
29/05/1960,Argentina,Brazil,الأرجنتين,البرازيل,1,4,Copa Roca, كأس روكا,Buenos Aires,Argentina,الأرجنتين,FALSE,29,5,1960,-3,3,5,872,1,0,Argentina,Brazil,0,3,0.63167,0.15145,7,loser,winner
26/06/1960,Mexico,Netherlands,المكسيك,هولندا,3,1,Friendly,مبارة ودية,Mexico City,Mexico,المكسيك,FALSE,26,6,1960,2,-2,4,873,1,1,Mexico,Netherlands,0,2,0.92642,0.85386,7,winner,loser
09/07/1960,Uruguay,Brazil,أوروغواي,البرازيل,1,0,Atlantic Cup, كأس الأطلسي,Montevideo,Uruguay,أوروغواي,FALSE,9,7,1960,1,-1,1,874,1,0,Uruguay,Brazil,0,1,0.40378,0.19957,7,winner,loser
12/07/1960,Brazil,Argentina,البرازيل,الأرجنتين,5,1,Atlantic Cup, كأس الأطلسي,Rio de Janeiro,Brazil,البرازيل,FALSE,12,7,1960,4,-4,6,875,0,1,Brazil,Argentina,0,4,0.45391,0.36148,7,winner,loser
24/07/1960,Argentina,Spain,الأرجنتين,إسبانيا,2,0,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,24,7,1960,2,-2,2,876,1,1,Argentina,Spain,0,2,0.3224,0.86784,7,winner,loser
17/08/1960,Argentina,Uruguay,الأرجنتين,أوروغواي,4,0,Atlantic Cup, كأس الأطلسي,Buenos Aires,Argentina,الأرجنتين,FALSE,17,8,1960,4,-4,4,877,1,1,Argentina,Uruguay,0,4,0.22202,0.42993,7,winner,loser
28/09/1960,Poland,France,بولندا,فرنسا,2,2,Friendly,مبارة ودية,Warsaw,Poland,بولندا,FALSE,28,9,1960,0,0,4,878,0,0,Poland,France,0,0,0.53814,0.82323,7,draw,draw
02/10/1960,Belgium,Netherlands,بلجيكا,هولندا,1,4,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,2,10,1960,-3,3,5,879,1,1,Belgium,Netherlands,0,3,0.8271,0.28903,7,loser,winner
12/10/1960,Switzerland,France,سويسرا,فرنسا,6,2,Friendly,مبارة ودية,Basel,Switzerland,سويسرا,FALSE,12,10,1960,4,-4,8,880,0,0,Switzerland,France,0,4,0.16758,0.96726,7,winner,loser
26/10/1960,England,Spain,إنجلترا,إسبانيا,4,2,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,26,10,1960,2,-2,6,881,1,1,England,Spain,0,2,0.08928,0.14675,7,winner,loser
30/10/1960,Morocco,Tunisia,المغرب,تونس,2,1,FIFA World Cup qualification, نصفيات كأس العالم,Casablanca,Morocco,المغرب,FALSE,30,10,1960,1,-1,3,882,0,1,Morocco,Tunisia,0,1,0.12873,0.37171,7,winner,loser
06/11/1960,South Korea,Japan,كوريا الجنوبية,اليابان,2,1,FIFA World Cup qualification, نصفيات كأس العالم,Seoul,South Korea,كوريا الجنوبية,FALSE,6,11,1960,1,-1,3,883,0,0,South_Korea,Japan,0,1,0.55076,0.54769,7,winner,loser
06/11/1960,United States,Mexico,الولايات المتحدة الأمريكية,المكسيك,3,3,FIFA World Cup qualification, نصفيات كأس العالم,Los Angeles,United States,الولايات المتحدة الأمريكية,FALSE,6,11,1960,0,0,6,884,0,1,United_States,Mexico,0,0,0.65474,0.40409,7,draw,draw
13/11/1960,Mexico,United States,المكسيك,الولايات المتحدة الأمريكية,3,0,FIFA World Cup qualification, نصفيات كأس العالم,Mexico City,Mexico,المكسيك,FALSE,13,11,1960,3,-3,3,885,1,0,Mexico,United_States,0,3,0.9363,0.73583,7,winner,loser
13/11/1960,Tunisia,Morocco,تونس,المغرب,2,1,FIFA World Cup qualification, نصفيات كأس العالم,Tunis,Tunisia,تونس,FALSE,13,11,1960,1,-1,3,886,1,0,Tunisia,Morocco,0,1,0.75726,0.08763,7,winner,loser
20/11/1960,Belgium,Switzerland,بلجيكا,سويسرا,2,4,FIFA World Cup qualification, نصفيات كأس العالم,Brussels,Belgium,بلجيكا,FALSE,20,11,1960,-2,2,6,887,1,0,Belgium,Switzerland,0,2,0.45137,0.12085,7,loser,winner
23/11/1960,England,Wales,إنجلترا,ويلز,5,1,British Championship, البطولة البريطانية,London,England,إنجلترا,FALSE,23,11,1960,4,-4,6,888,1,0,England,Wales,0,4,0.25684,0.12669,7,winner,loser
04/12/1960,Ecuador,Argentina,الاكوادور,الأرجنتين,3,6,FIFA World Cup qualification, نصفيات كأس العالم,Guayaquil,Ecuador,الاكوادور,FALSE,4,12,1960,-3,3,9,889,0,1,Ecuador,Argentina,0,3,0.86757,0.09971,7,loser,winner
17/12/1960,Argentina,Ecuador,الأرجنتين,الاكوادور,5,0,FIFA World Cup qualification, نصفيات كأس العالم,Buenos Aires,Argentina,الأرجنتين,FALSE,17,12,1960,5,-5,5,890,1,0,Argentina,Ecuador,0,5,0.98052,0.90099,7,winner,loser
22/02/1961,Morocco,Tunisia,المغرب,تونس,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Palermo,Italy,إيطاليا,TRUE,22,2,1961,0,0,2,891,0,1,Morocco,Tunisia,1,0,0.71158,0.45633,7,draw,draw
08/03/1961,Germany,Belgium,ألمانيا,بلجيكا,1,0,Friendly,مبارة ودية,Frankfurt am Main,Germany,ألمانيا,FALSE,8,3,1961,1,-1,1,892,1,1,Germany,Belgium,1,1,0.35137,0.22664,7,winner,loser
15/03/1961,France,Belgium,فرنسا,بلجيكا,1,1,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,15,3,1961,0,0,2,893,0,1,France,Belgium,1,0,0.12739,0.76022,7,draw,draw
22/03/1961,Costa Rica,Mexico,كوستا ريكا,المكسيك,1,0,FIFA World Cup qualification, نصفيات كأس العالم,San Jos√©,Costa Rica,كوستا ريكا,FALSE,22,3,1961,1,-1,1,894,1,1,Costa_Rica,Mexico,1,1,0.53662,0.48687,7,winner,loser
22/03/1961,Netherlands,Belgium,هولندا,بلجيكا,6,2,Friendly,مبارة ودية,Rotterdam,Netherlands,هولندا,FALSE,22,3,1961,4,-4,8,895,1,1,Netherlands,Belgium,1,4,0.14068,0.24026,7,winner,loser
02/04/1961,Ghana,Morocco,غانا,المغرب,0,0,FIFA World Cup qualification, نصفيات كأس العالم,Accra,Ghana,غانا,FALSE,2,4,1961,0,0,0,896,0,0,Ghana,Morocco,1,0,0.14662,0.75876,7,draw,draw
02/04/1961,Spain,France,إسبانيا,فرنسا,2,0,Friendly,مبارة ودية,Madrid,Spain,إسبانيا,FALSE,2,4,1961,2,-2,2,897,1,0,Spain,France,1,2,0.81645,0.29978,7,winner,loser
12/04/1961,Mexico,Costa Rica,المكسيك,كوستا ريكا,4,1,FIFA World Cup qualification, نصفيات كأس العالم,Mexico City,Mexico,المكسيك,FALSE,12,4,1961,3,-3,5,898,1,1,Mexico,Costa_Rica,1,3,0.85179,0.38299,7,winner,loser
19/04/1961,Netherlands,Mexico,هولندا,المكسيك,1,2,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,19,4,1961,-1,1,3,899,1,1,Netherlands,Mexico,1,1,0.6832,0.70849,7,loser,winner
19/04/1961,Wales,Spain,ويلز,إسبانيا,1,2,FIFA World Cup qualification, نصفيات كأس العالم,Cardiff,Wales,ويلز,FALSE,19,4,1961,-1,1,3,900,0,1,Wales,Spain,1,1,0.32896,0.6381,7,loser,winner
10/05/1961,England,Mexico,إنجلترا,المكسيك,8,0,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,10,5,1961,8,-8,8,901,1,1,England,Mexico,1,8,0.78711,0.89231,7,winner,loser
18/05/1961,Spain,Wales,إسبانيا,ويلز,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Madrid,Spain,إسبانيا,FALSE,18,5,1961,0,0,2,902,1,0,Spain,Wales,1,0,0.21808,0.83564,7,draw,draw
20/05/1961,Switzerland,Belgium,سويسرا,بلجيكا,2,1,FIFA World Cup qualification, نصفيات كأس العالم,Lausanne,Switzerland,سويسرا,FALSE,20,5,1961,1,-1,3,903,0,1,Switzerland,Belgium,1,1,0.22427,0.70027,7,winner,loser
21/05/1961,Portugal,England,البرتغال,إنجلترا,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Oeiras,Portugal,البرتغال,FALSE,21,5,1961,0,0,2,904,1,1,Portugal,England,1,0,0.71879,0.72222,7,draw,draw
28/05/1961,Morocco,Ghana,المغرب,غانا,1,0,FIFA World Cup qualification, نصفيات كأس العالم,Casablanca,Morocco,المغرب,FALSE,28,5,1961,1,-1,1,905,0,0,Morocco,Ghana,1,1,0.48487,0.0552,7,winner,loser
04/06/1961,Portugal,Argentina,البرتغال,الأرجنتين,0,2,Friendly,مبارة ودية,Oeiras,Portugal,البرتغال,FALSE,4,6,1961,-2,2,2,906,1,1,Portugal,Argentina,1,2,0.49095,0.49352,7,loser,winner
11/06/1961,Japan,South Korea,اليابان,كوريا الجنوبية,0,2,FIFA World Cup qualification, نصفيات كأس العالم,Tokyo,Japan,اليابان,FALSE,11,6,1961,-2,2,2,907,0,0,Japan,South_Korea,1,2,0.27655,0.65218,7,loser,winner
11/06/1961,Spain,Argentina,إسبانيا,الأرجنتين,2,0,Friendly,مبارة ودية,Seville,Spain,إسبانيا,FALSE,11,6,1961,2,-2,2,908,1,1,Spain,Argentina,1,2,0.80893,0.82932,7,winner,loser
20/09/1961,Germany,Denmark,ألمانيا,الدنمارك,5,1,Friendly,مبارة ودية,D√ºsseldorf,Germany,ألمانيا,FALSE,20,9,1961,4,-4,6,909,1,1,Germany,Denmark,1,4,0.34984,0.75373,7,winner,loser
08/10/1961,Poland,Germany,بولندا,ألمانيا,0,2,Friendly,مبارة ودية,Warsaw,Poland,بولندا,FALSE,8,10,1961,-2,2,2,910,0,1,Poland,Germany,1,2,0.98857,0.88646,7,loser,winner
14/10/1961,Wales,England,ويلز,إنجلترا,1,1,British Championship, البطولة البريطانية,Cardiff,Wales,ويلز,FALSE,14,10,1961,0,0,2,911,0,1,Wales,England,1,0,0.86632,0.05111,7,draw,draw
18/10/1961,Belgium,France,بلجيكا,فرنسا,3,0,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,18,10,1961,3,-3,3,912,1,0,Belgium,France,1,3,0.62437,0.08752,7,winner,loser
25/10/1961,England,Portugal,إنجلترا,البرتغال,2,0,FIFA World Cup qualification, نصفيات كأس العالم,London,England,إنجلترا,FALSE,25,10,1961,2,-2,2,913,1,1,England,Portugal,1,2,0.34764,0.72258,7,winner,loser
05/11/1961,Poland,Denmark,بولندا,الدنمارك,5,0,Friendly,مبارة ودية,Chorz√≥w,Poland,بولندا,FALSE,5,11,1961,5,-5,5,914,0,1,Poland,Denmark,1,5,0.65799,0.16276,7,winner,loser
12/11/1961,Morocco,Spain,المغرب,إسبانيا,0,1,FIFA World Cup qualification, نصفيات كأس العالم,Casablanca,Morocco,المغرب,FALSE,12,11,1961,-1,1,1,915,0,1,Morocco,Spain,1,1,0.51023,0.96919,7,loser,winner
12/11/1961,Netherlands,Belgium,هولندا,بلجيكا,0,4,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,12,11,1961,-4,4,4,916,1,1,Netherlands,Belgium,1,4,0.56058,0.1607,7,loser,winner
23/11/1961,Spain,Morocco,إسبانيا,المغرب,3,2,FIFA World Cup qualification, نصفيات كأس العالم,Madrid,Spain,إسبانيا,FALSE,23,11,1961,1,-1,5,917,1,0,Spain,Morocco,1,1,0.05317,0.29305,7,winner,loser
10/12/1961,France,Spain,فرنسا,إسبانيا,1,1,Friendly,مبارة ودية,Colombes,France,فرنسا,FALSE,10,12,1961,0,0,2,918,0,1,France,Spain,1,0,0.07757,0.01654,7,draw,draw
13/03/1962,Uruguay,Argentina,أوروغواي,الأرجنتين,1,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,13,3,1962,0,0,2,919,1,1,Uruguay,Argentina,2,0,0.71186,0.69054,7,draw,draw
28/03/1962,Argentina,Mexico,الأرجنتين,المكسيك,1,0,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,28,3,1962,1,-1,1,920,1,1,Argentina,Mexico,2,1,0.79897,0.13346,7,winner,loser
01/04/1962,Belgium,Netherlands,بلجيكا,هولندا,3,1,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,1,4,1962,2,-2,4,921,1,1,Belgium,Netherlands,2,2,0.13328,0.17852,7,winner,loser
11/04/1962,France,Poland,فرنسا,بولندا,1,3,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,11,4,1962,-2,2,4,922,0,0,France,Poland,2,2,0.06138,0.52239,7,loser,winner
11/04/1962,Germany,Uruguay,ألمانيا,أوروغواي,3,0,Friendly,مبارة ودية,Hamburg,Germany,ألمانيا,FALSE,11,4,1962,3,-3,3,923,1,1,Germany,Uruguay,2,3,0.84557,0.21911,7,winner,loser
